county_name,county_key,constituency_name,constituency_key,ward_name,ward_key,pot_school,cluster_key,village_name,village_code,treat,person_id,person_key,name,first_name,middle_name,last_name,nickname,hhh_name,two_digits,age,clan,hhh_phone,hhh_two_digits
Kakamega,102,Mumias East,112,Malaha/Isongo/Makunga,150,Muroni,1272,Nderema,219,3,First name Middle name Last Name / Nickname / Household Head name,119,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,119,18,Clan,,119
Kakamega,102,Mumias West,113,Etenje,151,Nyapeta Primary,1347,Mukhweso A,220,3,First name Middle name Last Name / Nickname / Household Head name,120,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,120,18,Clan,,120
Kakamega,102,Mumias West,113,Etenje,151,Nyapeta Primary,1347,Mukhweso C,221,3,First name Middle name Last Name / Nickname / Household Head name,121,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,121,18,Clan,,121
Kakamega,102,Mumias West,113,Mumias Central,152,Fields Of Life Education Centre,1323,Emasanga,222,3,First name Middle name Last Name / Nickname / Household Head name,122,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,122,18,Clan,,122
Kakamega,102,Mumias West,113,Mumias Central,152,Shibale Primary,1313,WetavaA,223,3,First name Middle name Last Name / Nickname / Household Head name,123,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,123,18,Clan,,123
Kakamega,102,Mumias West,113,Musanda,153,Eshihaka P School,1370,Eshitindi,224,3,First name Middle name Last Name / Nickname / Household Head name,124,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,124,18,Clan,,124
Kakamega,102,Mumias West,113,Musanda,153,Holy Eden Academy,1355,Eshikalame,225,3,First name Middle name Last Name / Nickname / Household Head name,125,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,125,18,Clan,,125
Kakamega,102,Mumias West,113,Musanda,153,Holy Eden Academy,1355,Eshikangu,226,3,First name Middle name Last Name / Nickname / Household Head name,126,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,126,18,Clan,,126
Kakamega,102,Navakholo,114,Bunyala Central,154,Buchangu,1442,Musabale B,227,3,First name Middle name Last Name / Nickname / Household Head name,127,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,127,18,Clan,,127
Kakamega,102,Navakholo,114,Bunyala East,155,New Life Lutaso,1426,Lutaso village,228,3,First name Middle name Last Name / Nickname / Household Head name,128,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,128,18,Clan,,128
Kakamega,102,Navakholo,114,Bunyala West,156,Kisembe Primary,1406,Kisembe,229,3,First name Middle name Last Name / Nickname / Household Head name,129,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,129,18,Clan,,129
Kakamega,102,Navakholo,114,Bunyala West,156,Mukama Primary,1389,Jimu,230,3,First name Middle name Last Name / Nickname / Household Head name,130,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,130,18,Clan,,130
Kakamega,102,Navakholo,114,Bunyala West,156,Mukama Primary,1389,Sisokhe A,231,3,First name Middle name Last Name / Nickname / Household Head name,131,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,131,18,Clan,,131
Kakamega,102,Navakholo,114,Ingostse-Mathia,157,Sirigoi,1451,Mwebeni,232,3,First name Middle name Last Name / Nickname / Household Head name,132,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,132,18,Clan,,132
Kakamega,102,Navakholo,114,Shinoyi-Shikomari-Esumeyia,158,Esumeyia Primary,1449,Eburenga,233,3,First name Middle name Last Name / Nickname / Household Head name,133,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,133,18,Clan,,133
Kakamega,102,Shinyalu,115,Isukha Central,159,Brother Richard Davidson Academy,789,Lugala Village,234,3,First name Middle name Last Name / Nickname / Household Head name,134,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,134,18,Clan,,134
Kakamega,102,Shinyalu,115,Isukha Central,159,Isecheno Primary,781,Isecheno,235,3,First name Middle name Last Name / Nickname / Household Head name,135,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,135,18,Clan,,135
Kakamega,102,Shinyalu,115,Isukha East,160,Friends Vikoshe Primary,715,Chirobani,236,3,First name Middle name Last Name / Nickname / Household Head name,136,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,136,18,Clan,,136
Kakamega,102,Shinyalu,115,Isukha East,160,Lukusi,735,Sangali Village,237,3,First name Middle name Last Name / Nickname / Household Head name,137,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,137,18,Clan,,137
Kakamega,102,Shinyalu,115,Isukha East,160,Mukhuyu Pefa,737,Vihiga A,238,3,First name Middle name Last Name / Nickname / Household Head name,138,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,138,18,Clan,,138
Kakamega,102,Shinyalu,115,Isukha East,160,Singila,718,Mukhuru,239,3,First name Middle name Last Name / Nickname / Household Head name,139,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,139,18,Clan,,139
Kakamega,102,Shinyalu,115,Isukha North,161,Goodwill Academy Lubao,729,Shilongo,240,3,First name Middle name Last Name / Nickname / Household Head name,140,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,140,18,Clan,,140
Kakamega,102,Shinyalu,115,Isukha North,161,Victory Academy Ileho,738,Magale,241,3,First name Middle name Last Name / Nickname / Household Head name,141,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,141,18,Clan,,141
Kakamega,102,Shinyalu,115,Isukha South,162,Kwirenyi,779,Ivuyi,242,3,First name Middle name Last Name / Nickname / Household Head name,142,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,142,18,Clan,,142
Kakamega,102,Shinyalu,115,Isukha South,162,Shidodo Primary,798,Shiruli,243,3,First name Middle name Last Name / Nickname / Household Head name,143,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,143,18,Clan,,143
Kakamega,102,Shinyalu,115,Isukha South,162,St Peters Shirulu,807,Irobo,244,3,First name Middle name Last Name / Nickname / Household Head name,144,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,144,18,Clan,,144
Kakamega,102,Shinyalu,115,Murhanda,163,Shamiloli Primary,796,Ondolo,245,3,First name Middle name Last Name / Nickname / Household Head name,145,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,145,18,Clan,,145
Kakamega,102,Shinyalu,115,Murhanda,163,St Gerald Injira Primary,800,Lucheo,246,3,First name Middle name Last Name / Nickname / Household Head name,146,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,146,18,Clan,,146
Siaya,103,Gem,116,Central Gem,164,OLENGO PRIMARY,26,Owila,247,4,First name Middle name Last Name / Nickname / Household Head name,147,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,147,18,Clan,,147
Siaya,103,Gem,116,Central Gem,164,OLENGO PRIMARY,26,Sinderema,248,4,First name Middle name Last Name / Nickname / Household Head name,148,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,148,18,Clan,,148
Siaya,103,Gem,116,Central Gem,164,Shisia Academy,1094,Uyonga A,249,4,First name Middle name Last Name / Nickname / Household Head name,149,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,149,18,Clan,,149
Siaya,103,Gem,116,Central Gem,164,Shisia Academy,1094,Uyonga B,250,4,First name Middle name Last Name / Nickname / Household Head name,150,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,150,18,Clan,,150
Siaya,103,Gem,116,Central Gem,164,SIRIWO PRIMARY,360,Otwero A,251,4,First name Middle name Last Name / Nickname / Household Head name,151,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,151,18,Clan,,151
Siaya,103,Gem,116,East Gem,165,MINDHINE PRIMARY,378,Mindhine,252,4,First name Middle name Last Name / Nickname / Household Head name,152,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,152,18,Clan,,152
Siaya,103,Gem,116,East Gem,165,ONDING PRIMARY,223,Onding B,253,4,First name Middle name Last Name / Nickname / Household Head name,153,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,153,18,Clan,,153
Siaya,103,Gem,116,North Gem,166,GOGO PRIMARY,173,Musembe,254,4,First name Middle name Last Name / Nickname / Household Head name,154,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,154,18,Clan,,154
Siaya,103,Gem,116,North Gem,166,GOGO PRIMARY,173,Osula,255,4,First name Middle name Last Name / Nickname / Household Head name,155,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,155,18,Clan,,155
Siaya,103,Gem,116,North Gem,166,INUKA MIXED BOARDING ACADEMY,478,Wamure group,256,4,First name Middle name Last Name / Nickname / Household Head name,156,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,156,18,Clan,,156
Siaya,103,Gem,116,North Gem,166,NDEGWE PRIMARY,298,Ndengwe,257,4,First name Middle name Last Name / Nickname / Household Head name,157,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,157,18,Clan,,157
Siaya,103,Gem,116,South Gem,167,MALELE PRIMARY,67,Got ogwang B2,258,4,First name Middle name Last Name / Nickname / Household Head name,158,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,158,18,Clan,,158
Siaya,103,Gem,116,South Gem,167,ODOK RERA PRIMARY,254,Rera,259,4,First name Middle name Last Name / Nickname / Household Head name,159,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,159,18,Clan,,159
Siaya,103,Gem,116,South Gem,167,OJWACH PRIMARY,287,Kobeto,260,4,First name Middle name Last Name / Nickname / Household Head name,160,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,160,18,Clan,,160
Siaya,103,Gem,116,South Gem,167,OJWACH PRIMARY,287,Ojwach,261,4,First name Middle name Last Name / Nickname / Household Head name,161,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,161,18,Clan,,161
Siaya,103,Gem,116,South Gem,167,OJWAYA PRIMARY,408,Kotiang A,262,4,First name Middle name Last Name / Nickname / Household Head name,162,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,162,18,Clan,,162
Siaya,103,Gem,116,West Gem,168,BAR KAWANDU PRIMARY,431,Kamatindo B,263,4,First name Middle name Last Name / Nickname / Household Head name,163,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,163,18,Clan,,163
Siaya,103,Gem,116,West Gem,168,BAR KAWANDU PRIMARY,431,Kawiri,264,4,First name Middle name Last Name / Nickname / Household Head name,164,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,164,18,Clan,,164
Siaya,103,Gem,116,West Gem,168,OBER PRIMARY,149,Kachieng,265,4,First name Middle name Last Name / Nickname / Household Head name,165,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,165,18,Clan,,165
Siaya,103,Gem,116,West Gem,168,OBER PRIMARY,149,Kamusau lower,266,4,First name Middle name Last Name / Nickname / Household Head name,166,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,166,18,Clan,,166
Siaya,103,Gem,116,Yala Township,169,BAR SAURI PRIMARY,255,Sarika A,267,4,First name Middle name Last Name / Nickname / Household Head name,167,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,167,18,Clan,,167
Siaya,103,Ugenya,117,East Ugenya,170,KONYA PRIMARY,121,Magombe,268,4,First name Middle name Last Name / Nickname / Household Head name,168,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,168,18,Clan,,168
Siaya,103,Ugenya,117,East Ugenya,170,KONYA PRIMARY,121,Nyangera,269,4,First name Middle name Last Name / Nickname / Household Head name,169,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,169,18,Clan,,169
Siaya,103,Ugenya,117,East Ugenya,170,LUANDA PRIMARY,215,Luanda village,270,4,First name Middle name Last Name / Nickname / Household Head name,170,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,170,18,Clan,,170
Siaya,103,Ugenya,117,East Ugenya,170,LUANDA PRIMARY,215,Waldiema,271,4,First name Middle name Last Name / Nickname / Household Head name,171,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,171,18,Clan,,171
Siaya,103,Ugenya,117,East Ugenya,170,SIRISIA PRIMARY,118,Luru/odenyo,272,4,First name Middle name Last Name / Nickname / Household Head name,172,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,172,18,Clan,,172
Siaya,103,Ugenya,117,East Ugenya,170,SIRISIA PRIMARY,118,Sighai/awil,273,4,First name Middle name Last Name / Nickname / Household Head name,173,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,173,18,Clan,,173
Siaya,103,Ugenya,117,East Ugenya,170,UMER PRIMARY,433,Umer A,274,4,First name Middle name Last Name / Nickname / Household Head name,174,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,174,18,Clan,,174
Siaya,103,Ugenya,117,East Ugenya,170,UMER PRIMARY,433,Umer B,275,4,First name Middle name Last Name / Nickname / Household Head name,175,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,175,18,Clan,,175
Siaya,103,Ugenya,117,North Ugenya,171,JERA PRIMARY,259,Ogol,276,4,First name Middle name Last Name / Nickname / Household Head name,176,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,176,18,Clan,,176
Siaya,103,Ugenya,117,North Ugenya,171,JERA PRIMARY,259,Uliera,277,4,First name Middle name Last Name / Nickname / Household Head name,177,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,177,18,Clan,,177
Siaya,103,Ugenya,117,North Ugenya,171,KAGONYA PRIMARY,140,Lwero,278,4,First name Middle name Last Name / Nickname / Household Head name,178,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,178,18,Clan,,178
Siaya,103,Ugenya,117,North Ugenya,171,KAGONYA PRIMARY,140,Ulanda A,279,4,First name Middle name Last Name / Nickname / Household Head name,179,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,179,18,Clan,,179
Siaya,103,Ugenya,117,North Ugenya,171,KOGERE PRIMARY,1,Ulore,280,4,First name Middle name Last Name / Nickname / Household Head name,180,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,180,18,Clan,,180
Siaya,103,Ugenya,117,North Ugenya,171,SEGA TOWNSHIP PRIMARY,277,Murumba,281,4,First name Middle name Last Name / Nickname / Household Head name,181,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,181,18,Clan,,181
Siaya,103,Ugenya,117,Ukwala,172,ST. MARY'S UKWALA BOYS PRIMARY,422,Kasideg,282,4,First name Middle name Last Name / Nickname / Household Head name,182,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,182,18,Clan,,182
Siaya,103,Ugenya,117,Ukwala,172,ST. MARY'S UKWALA BOYS PRIMARY,422,Uranga,283,4,First name Middle name Last Name / Nickname / Household Head name,183,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,183,18,Clan,,183
Siaya,103,Ugenya,117,West Ugenya,173,HAFUMBRE PRIMARY,98,Milambo,284,4,First name Middle name Last Name / Nickname / Household Head name,184,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,184,18,Clan,,184
Siaya,103,Ugenya,117,West Ugenya,173,HAFUMBRE PRIMARY,98,Ung'anya,285,4,First name Middle name Last Name / Nickname / Household Head name,185,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,185,18,Clan,,185
Siaya,103,Ugenya,117,West Ugenya,173,HARUNGU PRIMARY,81,Marenyo A,286,4,First name Middle name Last Name / Nickname / Household Head name,186,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,186,18,Clan,,186
Siaya,103,Ugenya,117,West Ugenya,173,MAGOMBE PRIMARY,112,Magombe A,287,4,First name Middle name Last Name / Nickname / Household Head name,187,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,187,18,Clan,,187
Siaya,103,Ugenya,117,West Ugenya,173,MAGOMBE PRIMARY,112,Usudia,288,4,First name Middle name Last Name / Nickname / Household Head name,188,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,188,18,Clan,,188
Siaya,103,Ugenya,117,West Ugenya,173,PAP-OLANG' PRIMARY,51,Umine,289,4,First name Middle name Last Name / Nickname / Household Head name,189,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,189,18,Clan,,189
Siaya,103,Ugunja,118,Sidindi,174,RANG'ALA GIRLS PRIMARY,278,Hataro,290,4,First name Middle name Last Name / Nickname / Household Head name,190,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,190,18,Clan,,190
Siaya,103,Ugunja,118,Sidindi,174,RANG'ALA GIRLS PRIMARY,278,Rarieda,291,4,First name Middle name Last Name / Nickname / Household Head name,191,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,191,18,Clan,,191
Siaya,103,Ugunja,118,Sidindi,174,RUWE PRIMARY,447,Nyagera,292,4,First name Middle name Last Name / Nickname / Household Head name,192,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,192,18,Clan,,192
Siaya,103,Ugunja,118,Sidindi,174,ST. ANTHONY ULUTHE PRIMARY SCH,343,Siriwo,293,4,First name Middle name Last Name / Nickname / Household Head name,193,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,193,18,Clan,,193
Siaya,103,Ugunja,118,Sigomere,175,GOT OSIMBO PRIMARY,210,Got Osimbo,294,4,First name Middle name Last Name / Nickname / Household Head name,194,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,194,18,Clan,,194
Siaya,103,Ugunja,118,Sigomere,175,LURU PRIMARY,103,Luru B,295,4,First name Middle name Last Name / Nickname / Household Head name,195,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,195,18,Clan,,195
Siaya,103,Ugunja,118,Ugunja,176,MBOSIE PRIMARY,449,Iseme,296,4,First name Middle name Last Name / Nickname / Household Head name,196,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,196,18,Clan,,196
Siaya,103,Ugunja,118,Ugunja,176,MBOSIE PRIMARY,449,Uluthe,297,4,First name Middle name Last Name / Nickname / Household Head name,197,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,197,18,Clan,,197
Siaya,103,Ugunja,118,Ugunja,176,NGUNYA PRIMARY,70,Mundindi,298,4,First name Middle name Last Name / Nickname / Household Head name,198,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,198,18,Clan,,198
Siaya,103,Ugunja,118,Ugunja,176,NGUNYA PRIMARY,70,Nyamasare B,299,4,First name Middle name Last Name / Nickname / Household Head name,199,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,199,18,Clan,,199
Siaya,103,Ugunja,118,Ugunja,176,RADUODI PRIMARY,164,Umala lower,300,4,First name Middle name Last Name / Nickname / Household Head name,200,First name Middle name Last Name,First name,Middle name,Last Name,Nickname,Household Head name,200,18,Clan,,200
